pull_request,number_of_commits,number_of_comments,number_of_reviews,user_type,user_login,merged_at,number_of_additions,number_of_deletions,number_of_files_changed
697,2,0,0,Volunteers,robstoll,2013-11-05T04:27:20Z,14,8,2
696,1,0,0,Volunteers,aaronpuchert,2013-09-26T09:26:09Z,2,0,1
695,10,3,0,Employees,gjtorikian,2013-10-13T01:12:27Z,564,51,22
691,1,2,0,Volunteers,le717,2013-10-28T18:36:51Z,3,0,1
687,3,11,3,Volunteers,eschulte,2013-12-07T06:06:40Z,145,0,4
682,3,0,0,Volunteers,Jaxan,2013-11-05T05:10:34Z,13,5,3
678,3,0,0,Volunteers,kethomassen,2013-12-23T21:02:57Z,8,1,3
677,2,2,0,Employees,charliesome,2013-09-09T06:13:44Z,662,43,4
676,1,1,0,Volunteers,faithanne,2013-09-06T02:13:28Z,1,0,1
675,2,3,0,Volunteers,webhat,2014-06-20T11:29:20Z,404,1,5
672,4,1,0,Volunteers,matkoniecz,2013-09-09T07:54:32Z,71,10,4
669,1,1,0,Volunteers,r0man,2013-09-04T17:23:40Z,1,0,1
668,5,3,0,Volunteers,johnjcamilleri,2014-04-21T16:49:36Z,3614,422,73
664,2,0,0,Volunteers,Mouq,2013-09-02T07:01:06Z,2,1,2
663,4,2,0,Volunteers,acgetchell,2013-10-17T06:44:42Z,9,8,4
657,1,0,0,Volunteers,mndrix,2013-11-05T06:43:19Z,132,0,1
656,1,3,0,Volunteers,liluo,2013-09-03T16:26:48Z,0,2,1
643,1,0,0,Volunteers,zulus,2013-11-05T04:10:03Z,16,1,1
642,1,1,0,Volunteers,Dav1dde,2013-08-28T05:36:15Z,99,0,2
628,1,1,0,Volunteers,pmoura,2013-08-26T21:14:04Z,2,0,1
626,1,0,0,Volunteers,dzidzitop,2013-08-18T11:06:40Z,1,0,1
621,1,0,0,Volunteers,abahgat,2013-08-14T21:47:38Z,1,0,1
620,1,2,0,Volunteers,Bartvds,2013-11-05T05:05:09Z,6,0,2
614,1,0,0,Volunteers,robin850,2013-10-31T06:45:36Z,1,0,1
612,2,4,1,Volunteers,adityam,2013-11-05T06:19:06Z,3,0,2
606,2,2,0,Volunteers,kethomassen,2013-09-09T07:38:05Z,1,2,2
603,1,2,0,Volunteers,ibnfirnas,2013-08-03T20:13:57Z,31,0,1
599,2,3,0,Volunteers,larsbrinkhoff,2013-08-20T05:11:41Z,871,0,5
598,5,0,0,Volunteers,tnm,2013-07-30T23:23:07Z,132,63,10
596,2,2,0,Volunteers,HQ063,2013-11-05T04:37:06Z,2,1,2
595,1,0,0,Volunteers,j-jorge,2013-11-05T05:08:21Z,2,0,1
594,3,2,0,Volunteers,calavera,2013-07-26T23:10:31Z,32,0,3
592,1,0,0,Volunteers,vszakats,2013-07-26T02:46:27Z,3,1,1
590,1,0,0,Volunteers,jsocol,2013-11-01T18:04:07Z,2,0,1
589,3,0,0,Volunteers,windley,2013-11-05T05:09:36Z,27,6,4
588,1,0,0,Volunteers,Lazersmoke,2013-08-02T04:48:20Z,3,0,1
584,2,0,0,Volunteers,jayphelps,2013-10-17T06:50:48Z,6,2,2
583,2,1,0,Employees,charliesome,2013-07-17T09:49:51Z,133,1,3
582,1,0,0,Volunteers,tnm,2013-07-15T19:07:01Z,2,1,1
579,1,0,0,Volunteers,tnm,2013-07-14T06:21:50Z,408,44,2
578,1,1,0,Volunteers,timm,2013-11-05T19:57:11Z,1,0,1
575,1,0,0,Volunteers,paulcbetts,2013-07-12T01:53:39Z,12,1,1
574,1,1,0,Volunteers,alaingilbert,2013-09-26T09:27:20Z,0,1,1
572,1,0,0,Volunteers,Aaron1011,2013-10-31T06:46:09Z,12,0,1
568,1,1,0,Volunteers,cono,2013-07-08T04:26:07Z,102,0,1
567,1,0,0,Volunteers,tnm,2013-07-07T21:35:57Z,129,31,2
562,1,0,0,Volunteers,hkdobrev,2013-11-05T03:40:48Z,8,0,1
561,2,1,0,Volunteers,aleksijuvani,2013-11-05T05:00:51Z,6,0,2
559,1,2,0,Volunteers,sethvargo,2013-08-15T19:36:25Z,1,0,1
555,3,4,0,Volunteers,timjb,2013-11-05T19:36:20Z,13901,380,74
550,1,0,1,Volunteers,rschiang,2013-11-05T06:11:03Z,5,0,1
549,2,0,0,Volunteers,oubiwann,2013-09-09T06:27:33Z,475,1,6
548,1,1,0,Volunteers,talentdeficit,2013-07-07T22:42:54Z,1,1,1
543,2,1,0,Volunteers,jasonbot,2013-06-19T20:31:08Z,2,1,2
541,1,0,0,Volunteers,hkdobrev,2013-06-19T20:31:27Z,1,0,1
536,2,2,0,Volunteers,zzet,2013-09-09T16:33:21Z,2,1,2
531,3,2,0,Volunteers,chriskuehl,2013-11-05T04:43:46Z,13508,470,55
530,9,1,0,Employees,josh,2013-06-10T04:48:12Z,805,38,11
529,3,0,0,Employees,piki,2013-06-07T03:40:12Z,276,38,11
528,2,0,0,Employees,piki,2013-06-06T20:46:54Z,960,28,9
520,1,0,0,Volunteers,MatthewFluet,2013-12-23T21:02:20Z,2,0,1
519,3,1,0,Volunteers,mmullis,2013-08-27T09:37:48Z,51,18,7
515,1,2,0,Volunteers,Turbo87,2013-05-27T20:38:14Z,2,0,2
512,1,0,0,Volunteers,ghost,2013-08-19T00:10:10Z,1,0,1
510,1,3,0,Volunteers,Gozala,2013-05-22T06:20:38Z,374,0,2
508,2,0,0,Volunteers,AdamFerguson,2013-11-05T04:30:20Z,16,0,3
504,1,1,0,Volunteers,wjlroe,2013-05-22T06:22:57Z,3,0,2
503,1,1,0,Volunteers,Drup,2013-05-22T06:24:30Z,1,0,1
500,1,0,0,Volunteers,Leushenko,2013-11-07T04:45:30Z,591,0,4
499,1,6,0,Volunteers,ppannuto,2013-11-05T23:13:32Z,5,0,1
495,1,1,0,Volunteers,andygrunwald,2013-11-05T05:46:33Z,3,2,1
494,1,0,0,Volunteers,josegonzalez,2013-05-03T08:15:13Z,3,0,1
493,2,0,0,Volunteers,josegonzalez,2013-05-03T08:16:01Z,2,1,2
484,1,0,0,Volunteers,waltherg,2013-04-27T13:00:17Z,8,0,1
483,1,2,1,Volunteers,KevinT,2013-05-06T20:16:14Z,2,0,1
479,1,0,0,Volunteers,relrod,2013-04-24T16:09:26Z,1,1,1
477,1,1,0,Volunteers,liluo,2013-04-24T16:07:29Z,2,1,1
475,2,1,0,Volunteers,pointwise,2013-11-05T03:28:18Z,6,0,2
471,1,1,0,Volunteers,mihaip,2013-04-17T06:20:25Z,1151,3,7
461,1,1,0,Volunteers,sshirokov,2013-04-04T21:36:09Z,14,0,3
460,6,5,0,Volunteers,dwarfland,2013-11-05T23:14:34Z,12964,30,56
455,1,0,0,Volunteers,tnm,2013-04-02T02:57:47Z,2,1,1
451,1,0,0,Employees,gjtorikian,2013-03-26T04:14:16Z,11,0,2
450,6,7,0,Volunteers,Giacom,2013-11-05T03:53:26Z,110,15,7
448,1,0,0,Volunteers,tnm,2013-03-23T04:37:23Z,35811,35811,1
446,1,2,0,Employees,matthewmccullough,2013-03-19T00:40:17Z,1,1,1
443,1,1,0,Volunteers,stuartpb,2013-07-08T06:32:59Z,3,0,1
441,1,0,0,Volunteers,rdeltour,2013-03-17T23:14:59Z,2,4,2
438,2,5,0,Volunteers,richo,2013-03-13T06:32:31Z,4236,4212,2
436,1,0,0,Volunteers,tnm,2013-03-12T08:07:51Z,7,0,2
425,1,0,0,Volunteers,mgalloy,2013-12-23T19:47:34Z,121,0,5
423,2,1,0,Volunteers,gentoo90,2013-03-08T01:26:14Z,367,0,4
422,1,1,0,Volunteers,brson,2013-03-06T22:44:03Z,1212,4,3
421,1,1,0,Volunteers,rvanmil,2013-03-06T22:47:44Z,224,0,2
419,1,1,0,Volunteers,pborreli,2013-03-04T20:17:43Z,14,14,8
416,4,15,0,Volunteers,upsuper,2013-08-06T06:00:10Z,7211,27,6
413,1,0,0,Employees,brianmario,2013-02-27T01:42:34Z,1,1,1
410,2,0,0,Employees,skalnik,2013-02-26T22:20:47Z,2,36,4
408,2,13,0,Volunteers,soimort,2013-02-27T06:29:46Z,128,0,2
405,2,0,0,Volunteers,tnm,2013-02-25T08:54:59Z,6,2,3
404,3,0,0,Volunteers,tnm,2013-02-25T08:20:51Z,3,3,3
402,1,2,0,Volunteers,PulsarBlow,2013-02-23T23:22:29Z,44,0,6
401,1,1,0,Volunteers,JDutil,2013-02-23T23:21:44Z,5,0,1
400,2,1,0,Volunteers,kevinjalbert,2013-02-25T06:49:40Z,87,0,3
399,1,1,0,Volunteers,BPScott,2013-02-23T18:18:40Z,12,0,2
397,2,2,0,Employees,kivikakk,2013-02-23T03:47:40Z,10,3,3
396,2,0,0,Volunteers,elehcim,2013-03-07T03:58:42Z,857,0,15
395,1,2,0,Volunteers,refractalize,2013-02-22T19:30:37Z,50,0,2
392,1,5,0,Volunteers,qqshfox,2013-11-05T03:33:43Z,35,0,2
391,1,0,0,Volunteers,bfontaine,2013-03-08T01:07:07Z,642,0,5
390,2,3,0,Volunteers,erik,2013-02-18T05:02:31Z,2,1,2
388,1,1,0,Volunteers,tinnet,2013-02-17T02:08:30Z,157,0,2
386,2,0,0,Volunteers,rdeltour,2013-03-07T03:57:45Z,19,0,3
385,2,3,0,Volunteers,rdeltour,2013-02-25T23:03:28Z,3,2,2
384,1,1,0,Volunteers,ruv,2013-02-14T23:54:51Z,1,0,1
383,3,3,0,Volunteers,REAS,2013-03-12T01:39:03Z,47,7,4
380,1,0,0,Volunteers,tnm,2013-02-12T00:11:57Z,1,0,1
377,1,3,0,Volunteers,rlsosborne,2013-06-19T20:30:45Z,17,0,2
376,1,1,0,Volunteers,evanmiller,2013-02-23T10:37:44Z,2,0,1
373,1,8,0,Volunteers,vincentwoo,2013-03-14T06:10:34Z,1,0,1
372,1,0,0,Volunteers,tnm,2013-02-01T23:00:42Z,3,0,1
368,1,1,0,Volunteers,cjdrake,2013-02-01T22:23:18Z,4,0,1
367,2,2,0,Volunteers,moorepants,2013-02-01T22:13:02Z,2121,109,18
364,2,2,0,Volunteers,zacstewart,2013-02-21T00:27:32Z,244,0,7
363,4,2,0,Volunteers,dveeden,2013-03-07T22:12:08Z,13,6,4
361,1,1,0,Volunteers,mdespuits,2013-01-28T06:19:35Z,2,1,1
360,1,2,0,Employees,skalnik,2013-02-01T22:24:37Z,132,0,5
359,1,6,0,Volunteers,ntkme,2013-02-12T00:03:46Z,233,0,4
358,1,1,0,Volunteers,ghost,2013-01-28T06:31:22Z,3,0,1
357,1,1,0,Volunteers,uo-hrsys,2013-01-28T06:39:17Z,3,0,1
354,1,3,0,Volunteers,mrorii,2013-02-26T01:11:18Z,20361,1,4
349,4,8,0,Volunteers,tucnak,2013-03-18T19:50:20Z,40201,7666,88
346,5,2,0,Volunteers,tnm,2013-01-09T00:14:50Z,4,152,5
344,1,1,0,Volunteers,BPScott,2013-01-08T02:39:16Z,21,0,2
342,3,5,0,Volunteers,svenefftinge,2013-02-23T18:21:01Z,159,0,4
335,2,1,0,Volunteers,rofl0r,2013-02-22T06:58:45Z,3,1,2
331,1,1,0,Volunteers,tnm,2013-01-02T21:56:32Z,1,1,1
325,2,9,4,Volunteers,greghendershott,2013-01-02T21:48:49Z,3,2,2
324,2,10,0,Volunteers,paulmillr,2013-01-08T02:50:02Z,48,1,3
321,1,0,0,Volunteers,mndrix,2013-03-10T22:34:35Z,69,0,1
318,4,4,0,Volunteers,stuarthalloway,2013-02-23T10:25:28Z,94,11,6
312,3,3,0,Volunteers,HerbertKoelman,2013-03-10T22:22:17Z,50381,27991,56
308,0,4,0,Volunteers,HerbertKoelman,2012-12-09T11:54:37Z,0,0,0
307,16,2,10,Employees,mislav,2012-12-10T14:55:10Z,73,12,25
305,2,2,0,Volunteers,DominikTo,2012-12-02T15:54:15Z,27823,27811,5
301,1,4,0,Volunteers,andyli,2014-02-16T22:55:08Z,1,1,1
298,1,2,0,Volunteers,johanatan,2012-12-10T14:58:32Z,258,0,4
295,2,3,0,Volunteers,yandy,2013-03-10T22:39:56Z,3,3,2
294,2,5,0,Volunteers,DHowett,2013-03-06T22:42:46Z,82,3,3
293,1,0,0,Volunteers,bhuga,2012-12-10T15:02:43Z,11,7,4
288,1,1,0,Volunteers,wagenet,2012-12-10T15:07:00Z,25,0,3
278,2,2,0,Volunteers,DrItanium,2013-02-23T10:38:51Z,6,0,2
261,1,0,0,Volunteers,justinclift,2013-01-08T12:21:29Z,1,1,1
259,1,1,0,Volunteers,afronski,2013-02-22T05:28:37Z,8,0,1
255,3,5,0,Volunteers,seanupton,2013-02-22T06:49:18Z,4,0,2
253,2,18,0,Volunteers,reactormonk,2013-02-22T05:49:09Z,16,3,4
251,1,0,0,Volunteers,ptrv,2013-02-12T00:05:53Z,53,0,2
250,3,3,1,Volunteers,rtomayko,2012-09-11T21:17:22Z,35,2,4
247,3,9,0,Volunteers,scottjg,2012-09-02T07:09:52Z,13,5,5
246,3,20,0,Volunteers,leafo,2013-01-08T12:15:38Z,909,2,3
245,1,1,0,Volunteers,jcazevedo,2012-08-28T17:55:12Z,758,65,2
239,2,3,0,Volunteers,db0company,2013-02-22T06:01:03Z,52,2,3
232,2,6,0,Volunteers,strangewarp,2013-01-09T00:25:56Z,201,0,4
231,3,7,0,Volunteers,bfontaine,2013-01-08T12:37:18Z,64,9,6
228,3,3,0,Employees,josh,2012-08-20T15:36:10Z,5801,4090,6
222,2,3,0,Volunteers,tiwe-de,2013-01-08T12:23:18Z,5,0,2
221,1,2,0,Volunteers,fkg,2013-01-08T12:31:45Z,4,0,1
218,1,2,0,Volunteers,brcooley,2012-08-14T01:18:16Z,55,0,1
215,2,7,0,Volunteers,oxan,2013-06-17T18:01:06Z,28,1,4
211,3,5,0,Volunteers,kassi,2012-08-06T15:23:20Z,2,51,3
208,3,12,0,Volunteers,ghost,2012-07-24T16:52:28Z,740,2,5
204,2,2,0,Volunteers,jeanlouisboudart,2012-07-21T14:40:54Z,50,0,3
202,1,3,0,Volunteers,seldridge,2012-07-20T19:38:38Z,8321,0,23
200,1,6,0,Volunteers,remiprev,2012-07-23T21:24:37Z,16,0,1
196,1,1,0,Volunteers,borgified,2012-07-13T20:44:36Z,1,1,1
194,1,2,0,Volunteers,rengolin,2012-09-20T22:16:28Z,49,0,2
187,3,7,0,Volunteers,chochos,2012-07-05T17:12:34Z,22,0,3
180,2,3,0,Volunteers,michaelficarra,2012-06-19T16:33:39Z,2999,14,4
172,58,19,2,Employees,josh,2012-06-21T16:26:54Z,220321,135714,167
171,1,2,0,Volunteers,ianmjones,2013-02-22T06:04:53Z,11,0,1
170,2,8,0,Volunteers,johan,2013-02-25T06:50:44Z,33,25,5
169,1,1,0,Volunteers,tuzz,2012-05-31T23:12:56Z,2,2,1
164,1,14,2,Volunteers,michaelmior,2013-02-22T05:41:57Z,130,0,2
163,1,1,0,Volunteers,pwaller,2012-05-10T17:30:09Z,2,0,1
162,1,6,0,Volunteers,horchler,2012-05-08T23:58:53Z,90,10,5
161,1,0,0,Volunteers,BaiGang,2012-05-08T02:39:43Z,1,0,1
160,1,0,0,Volunteers,bakkdoor,2012-05-08T02:41:37Z,2,0,1
157,1,5,0,Volunteers,thestinger,2012-05-08T14:42:07Z,49,0,4
156,2,57,0,Volunteers,igrigorik,2012-04-18T23:36:26Z,28,0,4
155,2,2,0,Volunteers,rodjek,2012-04-09T18:52:49Z,64,2,5
152,2,29,0,Volunteers,pao,2012-04-09T18:28:03Z,49,1,4
151,2,21,0,Volunteers,aseemk,2012-05-08T02:44:14Z,10,1,4
150,6,19,2,Volunteers,lparenteau,2013-03-23T04:32:50Z,179810,1842,333
149,2,1,0,Volunteers,paulcbetts,2012-03-28T22:00:37Z,1799,75,22
147,2,1,0,Volunteers,baoshan,2012-03-28T16:01:55Z,2,2,2
146,1,0,0,Volunteers,trq,2012-03-28T16:41:30Z,2,0,1
144,1,0,0,Volunteers,shortstuffsushi,2012-03-28T16:34:39Z,3,0,1
143,1,2,0,Volunteers,abevoelker,2012-03-21T18:47:22Z,1542,24,10
142,2,4,0,Volunteers,jaxzin,2012-03-28T16:16:41Z,12,1,4
141,1,0,0,Volunteers,semperos,2012-03-28T16:26:25Z,1,0,1
140,2,2,0,Volunteers,jstrachan,2012-03-28T16:21:19Z,55,0,3
138,1,0,0,Volunteers,jesusaurus,2012-03-28T16:19:39Z,2,0,1
135,2,0,0,Volunteers,ecere,2012-03-28T16:32:52Z,23,8,2
132,2,2,0,Volunteers,pmoura,2012-03-05T14:01:27Z,18,0,5
131,1,9,0,Volunteers,carlosgaldino,2012-03-05T13:59:58Z,7,0,1
129,4,21,2,Volunteers,jaxzin,2012-03-19T19:58:42Z,722,5,25
128,1,3,0,Volunteers,mavam,2012-03-05T14:02:36Z,5,0,1
126,1,0,0,Volunteers,jeffreykegler,2012-03-05T14:03:03Z,1,0,1
125,1,2,0,Volunteers,abevoelker,2012-03-05T14:03:23Z,535,0,6
124,1,0,0,Volunteers,zhensydow,2012-03-05T14:04:00Z,9,0,1
122,2,4,0,Volunteers,rankida,2012-03-05T14:04:37Z,20,0,4
118,1,1,0,Volunteers,MeirKriheli,2012-02-15T16:11:44Z,1,0,1
117,1,0,0,Volunteers,thomshouse,2012-02-15T16:11:50Z,1,0,1
115,1,8,0,Volunteers,abevoelker,2012-03-05T15:51:46Z,57,0,7
114,1,3,0,Volunteers,leafo,2012-03-05T14:06:44Z,5,0,1
113,1,0,0,Volunteers,eeue56,2012-03-05T14:09:46Z,5,0,1
112,1,1,0,Volunteers,sylvestre,2012-03-05T14:08:55Z,31,0,5
111,1,1,0,Volunteers,robnewman,2012-02-03T18:01:29Z,1,0,1
109,2,6,0,Volunteers,alokmenghrajani,2012-02-03T18:03:08Z,30,5,5
108,1,0,0,Volunteers,utkarshkukreti,2012-02-03T18:02:00Z,0,1,1
107,1,0,0,Volunteers,thorade,2012-02-03T18:09:37Z,291,1,2
105,1,0,0,Volunteers,brynary,2012-02-03T18:02:06Z,2,0,1
104,1,0,0,Volunteers,earwig,2012-02-03T18:02:29Z,1,0,1
103,1,0,0,Volunteers,timurb,2012-01-16T17:00:43Z,8,0,2
101,1,0,0,Volunteers,dom96,2011-12-27T17:12:34Z,2,0,1
100,1,0,0,Volunteers,ghost,2011-12-27T16:45:26Z,2,0,1
99,1,0,0,Volunteers,petercrlane,2011-12-17T03:10:13Z,6,0,1
98,1,0,0,Volunteers,sbisbee,2011-12-15T19:07:19Z,1,0,1
97,1,0,0,Volunteers,frewsxcv,2011-12-15T16:00:20Z,2,0,1
96,1,0,0,Volunteers,ming13,2011-12-14T16:59:39Z,1,0,1
94,3,0,0,Employees,tclem,2011-12-07T22:13:40Z,32,1,5
93,1,0,0,Volunteers,stof,2011-12-07T22:07:09Z,2,0,1
92,1,0,0,Volunteers,sunaku,2011-11-23T08:15:31Z,2,0,1
91,1,0,0,Volunteers,gsmcwhirter,2011-11-22T18:15:16Z,8,0,1
90,1,1,0,Volunteers,trishume,2011-11-21T16:43:25Z,23,0,2
89,1,3,1,Volunteers,FredrikL,2011-11-17T17:46:50Z,14,0,3
88,2,0,2,Volunteers,alloy,2011-11-09T15:26:50Z,6,2,2
87,1,0,0,Volunteers,ghost,2011-11-06T19:38:02Z,12,0,1
86,1,0,0,Volunteers,ghost,2011-11-06T19:37:48Z,2,0,1
85,1,0,0,Volunteers,ghost,2011-10-30T17:00:09Z,1,0,1
84,1,0,0,Volunteers,kepstin,2011-10-25T17:04:51Z,1,0,1
83,1,0,0,Volunteers,zmanji,2011-10-24T14:03:13Z,2,0,1
81,2,0,0,Volunteers,maieul,2011-10-14T15:03:43Z,2,0,2
80,1,1,0,Volunteers,tmcw,2011-10-06T21:59:48Z,1,0,1
77,1,2,0,Volunteers,robsimmons,2011-09-27T15:19:13Z,2,1,1
76,3,2,0,Volunteers,mgdm,2011-09-21T15:13:55Z,9,0,3
75,1,4,0,Volunteers,stof,2011-09-06T16:26:03Z,7,0,1
71,5,1,0,Volunteers,Uberi,2011-09-01T23:13:37Z,18,2,6
69,1,0,0,Employees,kevinsawicki,2011-09-01T20:44:25Z,4,0,1
68,1,0,3,Employees,josh,2011-08-30T18:57:32Z,33,1995,12
67,1,1,0,Volunteers,beckje01,2011-08-29T17:23:40Z,11,2,3
66,1,5,0,Volunteers,beckje01,2011-08-29T16:36:24Z,64,0,6
65,1,2,0,Volunteers,pjhyett,2011-08-29T15:12:58Z,2,0,1
63,1,0,0,Volunteers,ognevsky,2011-08-09T16:55:37Z,1,0,1
62,1,0,2,Volunteers,ognevsky,2011-08-09T16:56:06Z,1,0,1
60,1,8,0,Volunteers,kprevas,2011-08-05T15:23:59Z,143,0,7
59,1,0,0,Volunteers,paulcbetts,2011-08-03T19:14:08Z,1146,1,3
58,2,7,6,Volunteers,leto,2011-08-01T15:25:39Z,36,14,7
57,1,0,0,Volunteers,flaviusb,2011-07-28T15:39:45Z,11,0,3
56,4,1,4,Volunteers,jowido,2011-07-26T20:16:34Z,52,4,5
55,1,2,0,Volunteers,avdg,2011-07-25T15:13:27Z,1,0,1
54,1,0,0,Volunteers,Sharpie,2011-07-22T20:18:48Z,1,0,1
53,1,0,0,Volunteers,Sharpie,2011-07-22T20:21:24Z,8,0,1
50,1,0,0,Volunteers,ghost,2011-07-19T20:46:28Z,2,0,1
48,2,2,0,Volunteers,lkuper,2011-07-18T15:19:23Z,16,0,6
47,1,2,0,Volunteers,jonsterling,2011-07-13T22:09:28Z,1,1,1
46,1,1,0,Volunteers,Visgean,2011-07-13T14:23:04Z,1,0,1
42,4,6,0,Volunteers,Ziaw,2011-07-08T16:38:34Z,29,3,11
40,1,0,0,Volunteers,earl,2011-07-06T16:18:22Z,1,0,1
38,2,3,0,Volunteers,CyberShadow,2011-07-06T14:07:35Z,4,0,2
36,2,0,0,Volunteers,softprops,2011-07-06T02:41:22Z,481,194,16
35,1,0,0,Employees,josh,2011-07-05T21:47:04Z,11,1,2
34,1,1,0,Volunteers,bkerley,2011-07-05T20:58:19Z,2,0,1
33,2,3,0,Volunteers,tautologico,2011-07-05T21:06:37Z,53,0,7
31,1,0,0,Volunteers,henrikhodne,2011-07-05T14:13:53Z,1,1,1
29,1,0,0,Volunteers,supahgreg,2011-07-03T01:29:16Z,1,0,1
20,1,1,0,Volunteers,earl,2011-06-29T04:26:24Z,29,0,4
16,1,11,0,Volunteers,rkh,2011-06-28T14:09:36Z,8,0,2
14,1,0,0,Volunteers,justinyost,2011-06-28T14:13:11Z,1,0,1
13,1,0,0,Volunteers,meh,2011-06-28T14:12:29Z,1,0,1
11,3,3,0,Volunteers,horndude77,2011-06-28T14:11:30Z,19,11,4
10,1,1,0,Volunteers,carlosgaldino,2011-06-28T02:44:33Z,13,13,5
6,1,2,0,Volunteers,elibarzilay,2011-06-27T19:55:28Z,1,0,1
